***Using ctrl+h in text editor change dots '.' to ',' to make graph



Vbe[V];Ic[A]
22.860000000000774;0.003910279553193482
22.870000000000775;0.003962604522950361
22.880000000000777;0.004015629673454628
22.89000000000078;0.004069364374096871
22.90000000000078;0.00412381811964313
22.91000000000078;0.004179000531912598
22.920000000000783;0.004234921361477768
22.930000000000785;0.004291590489387333
22.940000000000786;0.0043490179289121375
22.950000000000788;0.0044072138273144905
22.96000000000079;0.004466188467641163
22.97000000000079;0.004525952270540366
22.980000000000793;0.004586515796103056
22.990000000000794;0.004647889745728866
23.000000000000796;0.004710084964017018
23.010000000000797;0.004773112440682526
23.0200000000008;0.004836983312498051
23.0300000000008;0.004901708865261737
23.040000000000802;0.004967300535791372
23.050000000000804;0.005033769913945252
23.060000000000805;0.005101128744670068
23.070000000000807;0.005169388930076201
23.08000000000081;0.0052385625315408005
23.09000000000081;0.0053086617718389835
23.10000000000081;0.005379699037303574
23.110000000000813;0.005451686880013725
23.120000000000815;0.005524638020012838
23.130000000000816;0.005598565347556154
23.140000000000818;0.00567348192538843
23.15000000000082;0.005749400991052084
23.16000000000082;0.005826335959226232
23.170000000000822;0.005904300424097021
23.180000000000824;0.005983308161759686
23.190000000000826;0.006063373132652743
23.200000000000827;0.00614450948402476
23.21000000000083;0.006226731552434131
23.22000000000083;0.006310053866282311
23.23000000000083;0.006394491148380937
23.240000000000833;0.006480058318553308
23.250000000000835;0.006566770496270676
23.260000000000836;0.006654643003323808
23.270000000000838;0.006743691366530311
23.28000000000084;0.006833931320478164
23.29000000000084;0.006925378810305985
23.300000000000843;0.007018049994520483
23.310000000000844;0.007111961247851624
23.320000000000846;0.007207129164145997
23.330000000000847;0.0073035705592988985
23.34000000000085;0.007401302474225653
23.35000000000085;0.0075003421778726915
23.360000000000852;0.0076007071702689265
23.370000000000854;0.007702415185617956
23.380000000000855;0.007805484195431646
23.390000000000857;0.007909932411705642
23.40000000000086;0.008015778290137382
23.41000000000086;0.00812304053338716
23.42000000000086;0.008231738094382829
23.430000000000863;0.008341890179668738
23.440000000000865;0.008453516252799463
23.450000000000866;0.008566636037778966
23.460000000000868;0.008681269522545772
23.47000000000087;0.00879743696250477
23.48000000000087;0.008915158884106296
23.490000000000872;0.009034456088473088
23.500000000000874;0.009155349655075792
23.510000000000876;0.009277860945457636
23.520000000000877;0.009402011607008957
23.53000000000088;0.009527823576792235
23.54000000000088;0.009655319085418302
23.550000000000882;0.00978452066097443
23.560000000000883;0.009915451133004976
23.570000000000885;0.010048133636545305
23.580000000000886;0.010182591616209675
23.590000000000888;0.010318848830333831
23.60000000000089;0.010456929355173044
23.61000000000089;0.010596857589156307
23.620000000000893;0.010738658257197468
23.630000000000894;0.010882356415064057
23.640000000000896;0.011027977453804558
23.650000000000897;0.011175547104234941
23.6600000000009;0.011325091441485222
23.6700000000009;0.011476636889606857
23.680000000000902;0.011630210226241805
23.690000000000904;0.011785838587354049
23.700000000000905;0.011943549472024452
23.710000000000907;0.012103370747309756
23.72000000000091;0.012265330653166623
23.73000000000091;0.012429457807441539
23.74000000000091;0.012595781210927512
23.750000000000913;0.012764330252488429
23.760000000000915;0.012935134714251981
23.770000000000916;0.013108224776872082
23.780000000000918;0.013283631024861695
23.79000000000092;0.013461384451997037
23.80000000000092;0.01364151646679408
23.810000000000922;0.013824058898058359
23.820000000000924;0.014009044000509008
23.830000000000926;0.0141965044604781
23.840000000000927;0.014386473401686207
23.85000000000093;0.014578984391095277
23.86000000000093;0.01477407144483982
23.870000000000932;0.014971769034237444
23.880000000000933;0.015172112091879861
23.890000000000935;0.01537513601780536
23.900000000000936;0.015580876685753893
23.910000000000938;0.015789370449505867
23.92000000000094;0.01600065414930574
23.93000000000094;0.016214765118371596
23.940000000000943;0.016431741189491814
23.950000000000944;0.016651620701710012
23.960000000000946;0.016874442507099446
23.970000000000947;0.017100245977628048
23.98000000000095;0.01732907101211536
23.99000000000095;0.01756095804328252
24.000000000000952;0.01779594804489669
24.010000000000954;0.018034082539010714
24.020000000000955;0.018275403603300377
24.030000000000957;0.018519953878499095
24.04000000000096;0.01876777657593253
24.05000000000096;0.019018915485153855
24.06000000000096;0.01927341498168129
24.070000000000963;0.019531320034839084
24.080000000000965;0.01979267621570349
24.090000000000966;0.020057529705155036
24.100000000000968;0.02032592730203855
24.11000000000097;0.02059791643143239
24.12000000000097;0.02087354515302831
24.130000000000972;0.021152862169623452
24.140000000000974;0.02143591683572603
24.150000000000976;0.02172275916627609
24.160000000000977;0.02201343984548303
24.17000000000098;0.022308010235781342
24.18000000000098;0.022606522386906202
24.190000000000982;0.022909029045090516
24.200000000000983;0.02321558366238502
24.210000000000985;0.02352624040610311
24.220000000000987;0.023841054168392047
24.230000000000988;0.02416008057593223
24.24000000000099;0.024483375999766292
24.25000000000099;0.02481099756525967
24.260000000000993;0.02514300316219452
24.270000000000994;0.025479451454998654
24.280000000000996;0.025820401893111394
24.290000000000997;0.026165914721488086
24.300000000001;0.026516050991245245
24.310000000001;0.02687087257044809
24.320000000001002;0.027230442155042438
24.330000000001004;0.027594823279932935
24.340000000001005;0.02796408033020946
24.350000000001007;0.02833827855252378
24.36000000000101;0.02871748406661849
24.37000000000101;0.029101763877010096
24.38000000000101;0.029491185884828613
24.390000000001013;0.02988581889981544
24.400000000001015;0.03028573265248184
24.410000000001016;0.030690997806430163
24.420000000001018;0.03110168597083986
24.43000000000102;0.03151786971312063
24.44000000000102;0.03193962257173488
24.450000000001022;0.03236701906919174
24.460000000001024;0.03280013472521499
24.470000000001026;0.03323904607008716
24.480000000001027;0.03368383065817225
24.49000000000103;0.034134567081619306
24.50000000000103;0.03459133498424947
24.510000000001032;0.035054215075628774
24.520000000001033;0.03552328914532932
24.530000000001035;0.035998640077381246
24.540000000001037;0.0364803518649181
24.550000000001038;0.036968509625018166
24.56000000000104;0.03746319961374444
24.57000000000104;0.03796450924138578
24.580000000001043;0.038472527087902095
24.590000000001044;0.038987342918576154
24.600000000001046;0.039509047699874816
24.610000000001047;0.040037733615522604
24.62000000000105;0.04057349408279025
24.63000000000105;0.04111642376900129
24.640000000001052;0.04166661860825948
24.650000000001054;0.0422241758184001
24.660000000001055;0.04278919391816804
24.670000000001057;0.043361772744625784
24.68000000000106;0.04394201347079434
24.69000000000106;0.04453001862353023
24.70000000000106;0.04512589210164164
24.710000000001063;0.045729739194247096
24.720000000001065;0.04634166659937971
24.730000000001066;0.046961782442840425
24.740000000001068;0.04759019629730353
24.75000000000107;0.04822701920167785
24.76000000000107;0.04887236368072696
24.770000000001072;0.04952634376495205
24.780000000001074;0.050189075010740686
24.790000000001076;0.05086067452078539
24.800000000001077;0.05154126096477529
24.81000000000108;0.05223095460036475
24.82000000000108;0.05292987729442247
24.830000000001082;0.05363815254456513
24.840000000001083;0.054355905500978935
24.850000000001085;0.055083262988533374
24.860000000001087;0.05582035352919079
24.870000000001088;0.05656730736471584
24.88000000000109;0.05732425647968879
24.89000000000109;0.05809133462482689
24.900000000001093;0.05886867734061769
24.910000000001094;0.05965642198126862
24.920000000001096;0.060454707738977174
24.930000000001098;0.06126367566852567
24.9400000000011;0.06208346871220528
24.9500000000011;0.06291423172507352
24.960000000001102;0.06375611150054968
24.970000000001104;0.06460925679635282
24.980000000001105;0.06547381836078686
24.990000000001107;0.06634994895937729
25.00000000000111;0.06723780340186448
25.01000000000111;0.06813753856955806
25.02000000000111;0.06904931344305741
25.030000000001113;0.06997328913034308
25.040000000001115;0.07090962889524408
25.050000000001116;0.07185849818628612
25.060000000001118;0.07282006466592597
25.07000000000112;0.07379449824017681
25.08000000000112;0.07478197108863022
25.090000000001123;0.07578265769487974
25.100000000001124;0.07679673487735172
25.110000000001126;0.07782438182054853
25.120000000001127;0.07886578010670996
25.13000000000113;0.0799211137478983
25.14000000000113;0.08099056921851275
25.150000000001132;0.08207433548823888
25.160000000001133;0.08317260405543901
25.170000000001135;0.08428556898098946
25.180000000001137;0.08541342692257053
25.190000000001138;0.0865563771694153
25.20000000000114;0.08771462167752359
25.21000000000114;0.08888836510534676
25.220000000001143;0.09007781484995055
25.230000000001144;0.09128318108366133
25.240000000001146;0.09250467679120306
25.250000000001148;0.09374251780733098
25.26000000000115;0.09499692285496909
25.27000000000115;0.09626811358385777
25.280000000001152;0.0975563146097187
25.290000000001154;0.09886175355394376
25.300000000001155;0.10018466108381514
25.310000000001157;0.10152527095326355
25.32000000000116;0.10288382004417179
25.33000000000116;0.10426054840823124
25.34000000000116;0.10565569930935813
25.350000000001163;0.10706951926667774
25.360000000001165;0.10850225809808348
25.370000000001166;0.10995416896437903
25.380000000001168;0.11142550841401117
25.39000000000117;0.1129165364284011
25.40000000000117;0.1144275164678824
25.410000000001173;0.11595871551825375
25.420000000001174;0.11751040413795447
25.430000000001176;0.11908285650587154
25.440000000001177;0.12067635046978603
25.45000000000118;0.1222911675954682
25.46000000000118;0.12392759321642924
25.470000000001182;0.1255859164843389
25.480000000001183;0.12726643042011768
25.490000000001185;0.12896943196571298
25.500000000001187;0.13069522203656767
25.510000000001188;0.13244410557479103
25.52000000000119;0.13421639160304127
25.53000000000119;0.13601239327912876
25.540000000001193;0.1378324279513502
25.550000000001194;0.13967681721456315
25.560000000001196;0.14154588696701084
25.570000000001198;0.1434399674679076
25.5800000000012;0.14535939339579446
25.5900000000012;0.14730450390767616
25.600000000001202;0.14927564269894902
25.610000000001204;0.15127315806413094
25.620000000001205;0.15329740295840413
25.630000000001207;0.15534873505998117
25.64000000000121;0.15742751683330575
25.65000000000121;0.15953411559309913
25.66000000000121;0.16166890356926347
25.670000000001213;0.16383225797265397
25.680000000001215;0.16602456106173075
25.690000000001216;0.16824620021010284
25.700000000001218;0.17049756797497612
25.71000000000122;0.17277906216651687
25.72000000000122;0.17509108591814376
25.730000000001223;0.17743404775776037
25.740000000001224;0.17980836167994083
25.750000000001226;0.18221444721908148
25.760000000001227;0.18465272952353146
25.77000000000123;0.18712363943071508
25.78000000000123;0.18962761354325963
25.790000000001232;0.19216509430614168
25.800000000001234;0.19473653008486605
25.810000000001235;0.19734237524469045
25.820000000001237;0.19998309023091068
25.830000000001238;0.20265914165021978
25.84000000000124;0.20537100235315647
25.85000000000124;0.20811915151765598
25.860000000001243;0.21090407473371972
25.870000000001244;0.21372626408921763
25.880000000001246;0.21658621825683846
25.890000000001248;0.2194844425822041
25.90000000000125;0.22242144917316237
25.91000000000125;0.2253977569902752
25.920000000001252;0.22841389193851735
25.930000000001254;0.23147038696020253
25.940000000001255;0.2345677821291524
25.950000000001257;0.23770662474612628
25.96000000000126;0.2408874694355276
25.97000000000126;0.24411087824340436
25.98000000000126;0.24737742073676108
25.990000000001263;0.2506876741041997
26.000000000001265;0.2540422232579069
26.010000000001266;0.25744166093700666
26.020000000001268;0.2608865878122955
26.03000000000127;0.2643776125923792
26.04000000000127;0.26791535213122963
26.050000000001273;0.2715004315371817
26.060000000001274;0.2751334842833874
26.070000000001276;0.27881515231974935
26.080000000001277;0.282546086186351
26.09000000000128;0.2863269451284055
26.10000000000128;0.2901583972127422
26.110000000001282;0.2940411194458523
26.120000000001284;0.2979757978935139
26.130000000001285;0.3019631278020177
26.140000000001287;0.306003813721015
26.150000000001288;0.31009856962801
26.16000000000129;0.314248119054517
26.17000000000129;0.31845319521390664
26.180000000001293;0.3227145411309625
26.190000000001294;0.32703290977317145
26.200000000001296;0.3314090641837708
26.210000000001298;0.3358437776165759
26.2200000000013;0.3403378336726118
26.2300000000013;0.34489202643857303
26.240000000001302;0.349507160627137
26.250000000001304;0.3541840517191539
26.260000000001305;0.35892352610774
26.270000000001307;0.3637264212442989
26.28000000000131;0.3685935857864967
26.29000000000131;0.3735258797482176
26.30000000000131;0.37852417465152544
26.310000000001313;0.3835893536806595
26.320000000001315;0.3887223118380905
26.330000000001316;0.39392395610266473
26.340000000001318;0.39919520558986493
26.35000000000132;0.4045369917142152
26.36000000000132;0.40995025835385906
26.370000000001323;0.41543596201734023
26.380000000001324;0.4209950720126148
26.390000000001326;0.4266285706183253
26.400000000001327;0.4323374532573663
26.41000000000133;0.43812272867277263
26.42000000000133;0.4439854191059618
26.430000000001332;0.44992656047736074
26.440000000001334;0.4559472025694501
26.450000000001335;0.46204840921225765
26.460000000001337;0.468231258471334
26.47000000000134;0.4744968428382439
26.48000000000134;0.4808462694236059
26.49000000000134;0.48728066015271587
26.500000000001343;0.4938011519637881
26.510000000001344;0.5004088970088487
26.520000000001346;0.5071050628573173
26.530000000001348;0.5138908327023141
26.54000000000135;0.5207674055697256
26.55000000000135;0.5277359965300696
26.560000000001352;0.5347978369131948
26.570000000001354;0.5419541745258527
26.580000000001355;0.5492062738721816
26.590000000001357;0.5565554163771411
26.60000000000136;0.564002900612936
26.61000000000136;0.57155004252847
26.62000000000136;0.5791981756818705
26.630000000001363;0.5869486514761241
26.640000000001365;0.5948028393978662
26.650000000001366;0.6027621272593643
26.660000000001368;0.6108279214437413
26.67000000000137;0.6190016471534789
26.68000000000137;0.627284748662247
26.690000000001373;0.6356786895701024
26.700000000001374;0.644184953062103
26.710000000001376;0.6528050421703819
26.720000000001377;0.6615404800397293
26.73000000000138;0.6703928101967275
26.74000000000138;0.6793635968224874
26.750000000001382;0.6884544250290353
26.760000000001384;0.6976669011393971
26.770000000001385;0.7070026529714314
26.780000000001387;0.7164633301254595
26.79000000000139;0.726050604275746
26.80000000000139;0.7357661694658774
26.81000000000139;0.7456117424080966
26.820000000001393;0.755589062786639
26.830000000001395;0.765699893565131
26.840000000001396;0.7759460212981003
26.850000000001398;0.7863292564466544
26.8600000000014;0.7968514336983845
26.8700000000014;0.807514412291549
26.880000000001402;0.8183200763435958
26.890000000001404;0.8292703351840803
26.900000000001405;0.8403671236920385
26.910000000001407;0.8516124026378743
26.92000000000141;0.863008159029822
26.93000000000141;0.8745564064650452
26.94000000000141;0.8862591854854331
26.950000000001413;0.8981185639381594
26.960000000001415;0.910136637341063
26.970000000001416;0.922315529252922
26.980000000001418;0.934657391648679
26.99000000000142;0.9471644052996894
27.00000000000142;0.959838780159057
27.010000000001423;0.9726827557521274
27.020000000001424;0.985698601572204
27.030000000001426;0.9988886174815623
27.040000000001427;1.0122551341178279
27.05000000000143;1.0258005133057941
27.06000000000143;1.0395271484747497
27.070000000001432;1.0534374650813896
27.080000000001434;1.067533921038388
27.090000000001435;1.081819007148703
27.100000000001437;1.0962952475456944
27.11000000000144;1.1109652001391317
27.12000000000144;1.125831457067168
27.13000000000144;1.1408966451543643
27.140000000001443;1.1561634263758422
27.150000000001445;1.1716344983276457
27.160000000001446;1.1873125947033991
27.170000000001448;1.2032004857773442
27.18000000000145;1.219300978893838
27.19000000000145;1.2356169189634028
27.200000000001452;1.2521511889654138
27.210000000001454;1.2689067104575134
27.220000000001455;1.2858864440918416
27.230000000001457;1.3030933901381754
27.24000000000146;1.3205305890140664
27.25000000000146;1.3382011218220748
27.26000000000146;1.3561081108941915
27.270000000001463;1.3742547203435445
27.280000000001465;1.3926441566234884
27.290000000001466;1.4112796690941765
27.300000000001468;1.430164550596712
27.31000000000147;1.4493021380349842
27.32000000000147;1.46869581296529
27.330000000001473;1.4883490021938444
27.340000000001474;1.5082651783822876
27.350000000001476;1.5284478606612946
27.360000000001477;1.548900615252395
27.37000000000148;1.5696270560981136
27.38000000000148;1.5906308455005442
27.390000000001482;1.6119156947684687
27.400000000001484;1.6334853648731318
27.410000000001485;1.655343667112797
27.420000000001487;1.6774944637861893
27.43000000000149;1.6999416688749542
27.44000000000149;1.7226892487352459
27.45000000000149;1.7457412227985711
27.460000000001493;1.7691016642820105
27.470000000001495;1.792774700907946
27.480000000001496;1.8167645156334147
27.490000000001498;1.8410753473892276
27.5000000000015;1.8657114918289763
27.5100000000015;1.890677302088061
27.520000000001502;1.9159771895528779
27.530000000001504;1.941615624640298
27.540000000001505;1.9675971375875783
27.550000000001507;1.9939263192528385
27.56000000000151;2.0206078219262564
27.57000000000151;2.0476463601521107
27.58000000000151;2.0750467115618285
27.590000000001513;2.1028137177181794
27.600000000001515;2.1309522849707654
27.610000000001516;2.1594673853229582
27.620000000001518;2.1883640573104386
27.63000000000152;2.21764740689149
27.64000000000152;2.247322608349208
27.650000000001523;2.277394905205779
27.660000000001524;2.3078696111489982
27.670000000001526;2.3387521109711815
27.680000000001527;2.3700478615206415
27.69000000000153;2.401762392665898
27.70000000000153;2.433901308272791
27.710000000001532;2.466470287194665
27.720000000001534;2.499475084275808
27.730000000001535;2.5329215313683147
27.740000000001537;2.5668155383625577
27.75000000000154;2.60116309423145
27.76000000000154;2.635970268088676
27.77000000000154;2.671243210261089
27.780000000001543;2.7069881533754554
27.790000000001545;2.7432114134597407
27.800000000001546;2.7799193910591353
27.810000000001548;2.8171185723670105
27.82000000000155;2.854815530371011
27.83000000000155;2.8930169260144827
27.840000000001552;2.9317295093734423
27.850000000001554;2.970960120849295
27.860000000001556;3.010715692377516
27.870000000001557;3.051003248652501
27.88000000000156;3.0918299083688097
27.89000000000156;3.1332028854790215
27.90000000000156;3.175129490468415
27.910000000001563;3.2176171316467137
27.920000000001565;3.2606733164571113
27.930000000001566;3.3043056528028165
27.940000000001568;3.3485218503913434
27.95000000000157;3.3933297220968
27.96000000000157;3.4387371853403974
27.970000000001573;3.4847522634894346
27.980000000001574;3.531383087275006
27.990000000001576;3.5786378962286776
28.000000000001577;3.626525040138388
28.01000000000158;3.675052980523832
28.02000000000158;3.724230292131586
28.030000000001582;3.774065664450242
28.040000000001584;3.8245679032458146
28.050000000001585;3.8757459321176935
28.060000000001587;3.9276087940754194
28.07000000000159;3.9801656531365563
28.08000000000159;4.033425795945947
28.09000000000159;4.087398633416637
28.100000000001593;4.142093702392755
28.110000000001595;4.197520667334645
28.120000000001596;4.253689322026552
28.130000000001598;4.310609591307148
28.1400000000016;4.368291532823231
28.1500000000016;4.426745338806878
28.160000000001602;4.485981337876379
28.170000000001604;4.546009996861282
28.180000000001606;4.606841922651845
28.190000000001607;4.668487864073246
28.20000000000161;4.730958713784866
28.21000000000161;4.794265510204997
28.220000000001612;4.858419439461291
28.230000000001613;4.923431837367322
28.240000000001615;4.989314191425585
28.250000000001616;5.056078142857316
28.260000000001618;5.123735488659444
28.27000000000162;5.1922981836891084
28.28000000000162;5.2617783427760285
28.290000000001623;5.332188242863168
28.300000000001624;5.403540325176035
28.310000000001626;5.475847197421009
28.320000000001627;5.549121636013085
28.33000000000163;5.623376588333432
28.34000000000163;5.698625175017155
28.350000000001632;5.774880692271675
28.360000000001634;5.85215661422613
28.370000000001635;5.930466595312214
28.380000000001637;6.0098244726768755
28.39000000000164;6.090244268627303
28.40000000000164;6.171740193108623
28.41000000000164;6.254326646214761
28.420000000001643;6.33801822073289
28.430000000001645;6.42282970472194
28.440000000001646;6.508776084125599
28.450000000001648;6.595872545420293
28.46000000000165;6.684134478298585
28.47000000000165;6.773577478388496
28.480000000001652;6.864217350009204
28.490000000001654;6.956070108963616
28.500000000001656;7.049151985368328
28.510000000001657;7.143479426521425
28.52000000000166;7.23906909980868
28.53000000000166;7.335937895648628
28.540000000001662;7.434102930477057
28.550000000001663;7.533581549771432
28.560000000001665;7.63439133111579
28.570000000001667;7.736550087306647
28.580000000001668;7.84007586950047
28.59000000000167;7.944986970403267
28.60000000000167;8.051301927502845
28.610000000001673;8.15903952634434
28.620000000001674;8.268218803849566
28.630000000001676;8.37885905168078
28.640000000001677;8.490979819649471
28.65000000000168;8.604600919170744
28.66000000000168;8.719742426763954
28.670000000001682;8.83642468760015
28.680000000001684;8.954668319097028
28.690000000001685;9.074494214561955
28.700000000001687;9.195923546883762
28.71000000000169;9.318977772273929
28.72000000000169;9.44367863405784
28.73000000000169;9.570048166516758
28.740000000001693;9.698108698781228
28.750000000001695;9.827882858776563
28.760000000001696;9.959393577221135
28.770000000001698;10.09266409167817
28.7800000000017;10.22771795066175
28.7900000000017;10.364579017797773
28.800000000001702;10.503271476040586
28.810000000001704;10.643819831946047
28.820000000001706;10.786248920001748
28.830000000001707;10.930583907015219
28.84000000000171;11.076850296560812
28.85000000000171;11.225073933486115
28.860000000001712;11.37528100847866
28.870000000001713;11.52749806269375
28.880000000001715;11.681751992444191
28.890000000001717;11.838070053952801
28.900000000001718;11.996479868168509
28.91000000000172;12.157009425646882
28.92000000000172;12.319687091495995
28.930000000001723;12.484541610388447
28.940000000001724;12.651602111640466
28.950000000001726;12.820898114358984
28.960000000001727;12.992459532657566
28.97000000000173;13.166316680942153
28.98000000000173;13.342500279267519
28.990000000001732;13.521041458765445
29.000000000001734;13.701971767145459
29.010000000001735;13.885323174269258
29.020000000001737;14.071128077799676
29.03000000000174;14.25941930892526
29.04000000000174;14.450230138161439
29.05000000000174;14.643594281229339
29.060000000001743;14.839545905013248
29.070000000001745;15.038119633597804
29.080000000001746;15.239350554385977
29.090000000001748;15.443274224298897
29.10000000000175;15.649926676058678
29.11000000000175;15.859344424555283
29.120000000001752;16.071564473298604
29.130000000001754;16.28662432095687
29.140000000001756;16.504561967982564
29.150000000001757;16.725415923326977
29.16000000000176;16.949225211244645
29.17000000000176;17.176029378188808
29.180000000001762;17.40586849979917
29.190000000001763;17.638783187983123
29.200000000001765;17.874814598091778
29.210000000001767;18.114004436191987
29.220000000001768;18.356394966435687
29.23000000000177;18.60202901852784
29.24000000000177;18.85094999529434
29.250000000001773;19.103201880351147
29.260000000001774;19.35882924587608
29.270000000001776;19.61787726048458
29.280000000001777;19.88039169721088
29.29000000000178;20.14641894159596
29.30000000000178;20.41600599988376
29.310000000001782;20.689200507327012
29.320000000001784;20.96605073660428
29.330000000001785;21.246605606349586
29.340000000001787;21.53091468979621
29.35000000000179;21.81902822353611
29.36000000000179;22.110997116396607
29.37000000000179;22.406872958435816
29.380000000001793;22.706708030058454
29.390000000001795;23.010555311253654
29.400000000001796;23.318468490956352
29.410000000001798;23.630501976533996
29.4200000000018;23.946710903400138
29.4300000000018;24.267151144756728
29.440000000001803;24.59187932146673
29.450000000001804;24.92095281205888
29.460000000001806;25.254429762866284
29.470000000001807;25.592369098300733
29.48000000000181;25.934830531264453
29.49000000000181;26.281874573701224
29.500000000001812;26.633562547288637
29.510000000001813;26.989956594273487
29.520000000001815;27.3511196884521
29.530000000001817;27.717115646297657
29.540000000001818;28.08800913823634
29.55000000000182;28.46386570007442
29.56000000000182;28.84475174457828
29.570000000001823;29.230734573209297
29.580000000001824;29.621882388015866
29.590000000001826;30.01826430368448
29.600000000001828;30.41995035975211
29.61000000000183;30.82701153298197
29.62000000000183;31.239519749904932
29.630000000001832;31.65754789952869
29.640000000001834;32.081169846217094
29.650000000001835;32.510460442741724
29.660000000001837;32.94549554350819
29.67000000000184;33.38635201795935
29.68000000000184;33.83310776415796
29.69000000000184;34.285841722551005
29.700000000001843;34.74463388991826
29.710000000001845;35.20956533350749
29.720000000001846;35.680718205358794
29.730000000001848;36.15817575682062
29.74000000000185;36.64202235326007
29.75000000000185;37.13234348896998
29.760000000001853;37.629225802275556
29.770000000001854;38.132757090843064
29.780000000001856;38.643026327193475
29.790000000001857;39.160123674423595
29.80000000000186;39.68414050213769
29.81000000000186;40.21516940259217
29.820000000001862;40.7533042070564
29.830000000001863;41.29864000239243
29.840000000001865;41.85127314785653
29.850000000001867;42.41130129212563
29.860000000001868;42.97882339055152
29.87000000000187;43.55393972264601
29.88000000000187;44.1367519098
29.890000000001873;44.72736293323972
29.900000000001874;45.32587715222317
29.910000000001876;45.93240032248015
29.920000000001878;46.54703961489893
29.93000000000188;47.1699036344631
29.94000000000188;47.801102439441706
29.950000000001882;48.440747560836265
29.960000000001884;49.08895202208793
29.970000000001885;49.74583035904846
29.980000000001887;50.41149864021829
29.99000000000189;51.086074487255615
30.00000000000189;51.76967709575967
30.01000000000189;52.462427256332354
30.020000000001893;53.1644473759215
30.030000000001895;53.875861499449876
30.040000000001896;54.59679533173357
30.050000000001898;55.327376259693615
30.0600000000019;56.067733374864936
30.0700000000019;56.817997496206445
30.080000000001903;57.578301193216355
30.090000000001904;58.34877880935682
30.100000000001906;59.129566485792076
30.110000000001907;59.92080218544414
30.12000000000191;60.72262571737052
30.13000000000191;61.535178761467996
30.140000000001912;62.35860489350712
30.150000000001913;63.19304961050157
30.160000000001915;64.03866035641711
30.170000000001917;64.89558654822449
30.180000000001918;65.76397960230098
30.19000000000192;66.64399296118522
30.20000000000192;67.53578212069009
30.210000000001923;68.4395046573783
30.220000000001924;69.35532025640579
30.230000000001926;70.28339073973763
30.240000000001928;71.2238800947414
30.25000000000193;72.17695450316346
30.26000000000193;73.14278237049254
30.270000000001932;74.12153435571675
30.280000000001934;75.11338340147837
30.290000000001935;76.11850476463235
30.300000000001937;77.13707604721371
30.31000000000194;78.16927722781931
30.32000000000194;79.21529069340953
30.33000000000194;80.2753012715355
30.340000000001943;81.34949626299762
30.350000000001945;82.43806547494106
30.360000000001946;83.54120125439417
30.370000000001948;84.65909852225555
30.38000000000195;85.79195480773612
30.39000000000195;86.93997028326187
30.400000000001953;88.1033477998438
30.410000000001954;89.28229292292109
30.420000000001956;90.47701396868393
30.430000000001957;91.68772204088236
30.44000000000196;92.9146310681277
30.45000000000196;94.15795784169318
30.460000000001962;95.41792205382018
30.470000000001964;96.69474633653739
30.480000000001965;97.98865630099912
30.490000000001967;99.29988057735024
30.500000000001968;100.62865085512432
30.51000000000197;101.97520192418266
30.52000000000197;103.33977171620081
30.530000000001973;104.72260134671063
30.540000000001974;106.1239351577045
30.550000000001976;107.5440207608099
30.560000000001978;108.98310908104176
30.57000000000198;110.44145440114006
30.58000000000198;111.91931440650093
30.590000000001982;113.41695023070888
30.600000000001984;114.93462650167837
30.610000000001985;116.47261138841276
30.620000000001987;118.03117664838906
30.63000000000199;119.61059767557664
30.64000000000199;121.21115354909853
30.65000000000199;122.83312708254394
30.660000000001993;124.4768048739406
30.670000000001995;126.14247735639574
30.680000000001996;127.8304388494149
30.690000000001998;129.54098761090722
30.700000000002;131.27442588988674
30.710000000002;133.03105997987905
30.720000000002003;134.81120027304235
30.730000000002004;136.61516131501287
30.740000000002006;138.44326186048428
30.750000000002007;140.29582492953057
30.76000000000201;142.17317786468283
30.77000000000201;144.0756523887697
30.780000000002012;146.0035846635319
30.790000000002014;147.95731534902103
30.800000000002015;149.93718966379305
30.810000000002017;151.94355744590766
30.82000000000202;153.97677321474347
30.83000000000202;156.03719623364063
30.84000000000202;158.12519057338162
30.850000000002023;160.24112517652148
30.860000000002024;162.38537392257894
30.870000000002026;164.55831569409975
30.880000000002028;166.76033444360428
30.89000000000203;168.9918192614306
30.90000000000203;171.25316444448592
30.910000000002032;173.5447695659174
30.920000000002034;175.86703954571576
30.930000000002035;178.22038472226345
30.940000000002037;180.6052209248401
30.95000000000204;183.02196954709865
30.96000000000204;185.47105762152407
30.97000000000204;187.95291789488897
30.980000000002043;190.46798890471865
30.990000000002045;193.0167150567793
31.000000000002046;195.5995467036034
31.010000000002048;198.2169402240657
31.02000000000205;200.86935810402372
31.03000000000205;203.55726901803808
31.040000000002053;206.28114791218582
31.050000000002054;209.04147608798175
31.060000000002056;211.83874128742337
31.070000000002057;214.67343777917327
31.08000000000206;217.54606644589512
31.09000000000206;220.4571348727579
31.100000000002062;223.40715743712508
31.110000000002064;226.39665539944346
31.120000000002065;229.42615699534832
31.130000000002067;232.4961975290011
31.14000000000207;235.60731946767638
31.15000000000207;238.7600725376139
31.16000000000207;241.9550138211539
31.170000000002073;245.19270785517165
31.180000000002075;248.4737267308299
31.190000000002076;251.79865019466533
31.200000000002078;255.16806575102825
31.21000000000208;258.582568765893
31.22000000000208;262.0427625720572
31.230000000002082;265.54925857574904
31.240000000002084;269.1026763646611
31.250000000002085;272.7036438174294
31.260000000002087;276.352797214578
31.27000000000209;280.05078135094783
